0x518a,    0x40a1,    0x3b61,    0x6201,    0x4f83,    0x2d83,    0x3b8c,    0x37f8,    0x4735
0x5191,    0x4083,    0x3b64,    0x63fb,    0x4f85,    0x2d83,    0x3b09,    0x3700,    0x474f
0x518e,    0x4070,    0x3b62,    0x6206,    0x4f8c,    0x2d84,    0x3b05,    0x381c,    0x474b
0x51ae,    0x4091,    0x3b68,    0x6307,    0x4f93,    0x2d92,    0x3bfb,    0x3823,    0x4759
0x51b1,    0x40b9,    0x3b68,    0x6309,    0x4f91,    0x2d99,    0x3a4b,    0x3819,    0x474b
0x5196,    0x403f,    0x3b60,    0x63fb,    0x4f90,    0x2d8b,    0x3bd0,    0x3811,    0x4743
0x51a0,    0x40a9,    0x3b62,    0x6207,    0x4f8b,    0x2d8d,    0x3a41,    0x380a,    0x475b
0x5183,    0x40a4,    0x3b67,    0x632b,    0x4f88,    0x2d83,    0x3ab9,    0x3812,    0x4771
0x519a,    0x407b,    0x3b56,    0x6303,    0x4f84,    0x2d95,    0x3aaa,    0x381a,    0x4764
0x51a0,    0x407c,    0x3b65,    0x6336,    0x4f84,    0x2d8a,    0x3aab,    0x3811,    0x4772
0x5193,    0x4081,    0x3b74,    0x632b,    0x4f8e,    0x2d92,    0x3aa3,    0x380f,    0x476c
0x517a,    0x408c,    0x3b6b,    0x632a,    0x4f99,    0x2d99,    0x3abf,    0x380e,    0x4781
0x5196,    0x4085,    0x3b79,    0x6341,    0x4f9f,    0x2d9b,    0x3ab0,    0x381d,    0x478a
0x51be,    0x4095,    0x3b75,    0x6325,    0x4f9b,    0x2da2,    0x3aa7,    0x380f,    0x4786
0x51be,    0x407f,    0x3b7c,    0x6354,    0x4fb0,    0x2da2,    0x3aae,    0x3812,    0x4796
0x51bb,    0x407f,    0x3b7b,    0x6349,    0x4f9f,    0x2d9e,    0x3aaf,    0x3808,    0x4792
0x51ba,    0x4091,    0x3b78,    0x6347,    0x4fa2,    0x2d90,    0x3ac1,    0x382d,    0x479d
0x515b,    0x40a4,    0x3b8b,    0x6366,    0x4fb5,    0x2d79,    0x3ab4,    0x385e,    0x479f
0x5131,    0x407d,    0x3b82,    0x636d,    0x4f98,    0x2d75,    0x3a9e,    0x386c,    0x47bc
0x512a,    0x408b,    0x3b8f,    0x637b,    0x4fac,    0x2d70,    0x3ac6,    0x3872,    0x47b1
0x5140,    0x4090,    0x3b96,    0x6371,    0x4fac,    0x2d5f,    0x3ac3,    0x388b,    0x47b9
0x5134,    0x401f,    0x3b8e,    0x6385,    0x4fb0,    0x2d7f,    0x3a71,    0x387c,    0x47a9
0x5131,     0xa4a,    0x3b83,    0x6379,    0x4fa2,    0x2d66,    0x3ad4,    0x3884,    0x47cd
0x513a,    0x40c0,    0x3b87,    0x639b,    0x4fbd,    0x2d72,     0x9d7,    0x3897,    0x47cf
0x5127,     0xa57,    0x3b94,    0x6394,    0x4f92,    0x2d71,     0x9d1,    0x3890,    0x47e0
0x513a,     0xafd,    0x3b8a,    0x635d,    0x4f7e,    0x2d8a,     0x9f1,    0x3841,    0x47ea
0x5140,    0x2185,    0x3b97,    0x63b1,    0x4f85,    0x2d90,     0x9c9,    0x38de,    0x4707
0x5140,     0xa61,    0x3b94,    0x63ad,    0x4f29,    0x2d81,     0x9c2,    0x38db,    0x4800
0x5141,     0xa4e,    0x3b90,    0x63b5,    0x4f42,    0x2d8c,     0x9c8,    0x38b6,    0x48f9
0x5128,     0xa52,    0x3b95,    0x63ae,    0x4f1d,    0x2d85,     0x9ce,    0x3876,    0x47fe
0x5119,     0xaa3,    0x3b9c,    0x63b0,    0x4f3b,    0x2d82,     0x9cb,    0x3835,    0x4706
0x5130,     0xf46,    0x3b95,    0x6381,    0x4fa3,    0x2d83,     0x9c0,    0x38e9,    0x4808
0x512a,     0xa40,    0x3b98,    0x63c2,    0x4fc6,    0x2d99,     0x908,    0x3736,    0x4822
0x5143,     0xa66,    0x3b9b,    0x63b1,    0x4fc8,    0x2d8a,    0x3a62,    0x383d,    0x481f
0x5147,    0x409b,    0x3ba1,    0x63b1,    0x4fc9,    0x2d90,    0x3a77,    0x380d,    0x481c
0x5153,    0x4089,    0x3bac,    0x63c8,    0x4fbd,    0x2da4,    0x3aa0,    0x380d,    0x481b
0x5156,    0x408f,    0x3b9d,    0x63b7,    0x4fbc,    0x2dac,    0x3a6a,    0x3803,    0x481f
0x519a,    0x4093,    0x3b99,    0x63bb,    0x4fcf,    0x2db1,    0x3a73,    0x382e,    0x4840
0x51a8,    0x4094,    0x3ba2,    0x63d2,    0x4fdf,    0x2dc0,    0x3a7c,    0x3836,    0x481b
0x51a6,    0x4092,    0x3b95,    0x63e3,    0x4fc1,    0x2dbb,    0x3a67,    0x3833,    0x4837
0x5177,    0x40a0,    0x3ba4,    0x63c4,    0x4fc9,    0x2db3,    0x3a6c,    0x3834,    0x482e
0x51ba,    0x40a6,    0x3ba1,    0x63b1,    0x4f9a,    0x2dab,    0x3a68,    0x3811,    0x4823
0x5188,    0x408e,    0x3b9e,    0x63e8,    0x4f17,    0x2da3,    0x3a60,    0x3836,    0x483d
0x51c0,    0x40a3,    0x3ba3,    0x63fd,    0x4f35,    0x2dbd,    0x3a7b,    0x3832,    0x4837
0x5186,    0x40a9,    0x3b97,    0x63f8,    0x4f31,    0x2dad,    0x3a42,    0x380f,    0x4847
0x5190,    0x4090,    0x3b9c,    0x63f0,    0x4f27,    0x2db0,    0x3a3c,    0x3810,    0x484f
0x5106,    0x4086,    0x3b9c,    0x6303,    0x4fd9,    0x2dc9,    0x3acf,    0x38f9,    0x484d
0x5289,    0x4066,    0x3ba5,    0x6423,    0x4efc,    0x2dc4,     0x982,    0x3713,    0x484f
0x5268,     0xa3a,    0x3bbc,    0x6424,    0x4efd,    0x2dbe,     0x983,    0x38f5,    0x4860
0x524a,     0xa3c,    0x3bae,    0x64f6,    0x4ee9,    0x2dbc,    0x2f0b,    0x37ee,    0x4840
0x5224,    0x4039,    0x3ba7,    0x631d,    0x4ee9,    0x2dbb,    0x3ac5,    0x3707,    0x4886
0x525d,     0xa48,    0x3bad,    0x64f8,    0x4edb,    0x2dd0,     0x999,    0x38f1,    0x4859
0x5270,     0xa67,    0x3ba9,    0x6308,    0x4e01,    0x2dc8,     0x91e,    0x37f2,    0x486c
0x5204,    0x405e,    0x3bbd,    0x6408,    0x4f05,    0x2da6,    0x3a70,    0x37fd,    0x4876
0x5240,    0x4098,    0x3bc4,    0x642e,    0x4f25,    0x2de4,     0x9b9,    0x37eb,    0x4870
0x524e,    0x408f,    0x3bbe,    0x6418,    0x4fff,    0x2d16,    0x3bc4,    0x37de,    0x4878
0x5247,    0x4099,    0x3bc5,    0x642a,    0x4efb,    0x2e26,    0x3967,    0x37dc,    0x4876
0x520c,    0x40a3,    0x3bc4,    0x6437,    0x4efa,    0x2e21,     0x95c,    0x37e4,    0x4891
0x52ed,    0x4092,    0x3bb1,    0x641c,    0x4e08,    0x2e0c,     0x9b4,    0x37ef,    0x4885
0x5127,    0x408b,    0x3bba,    0x6424,    0x4fd4,    0x2ed8,    0x3901,    0x37f9,    0x488d
0x52b0,    0x40a1,    0x3bb8,    0x642b,    0x4efa,    0x2def,    0x3af1,    0x37f0,    0x489e
0x5290,    0x408d,    0x3bc4,    0x642a,    0x4efc,    0x2ddd,    0x39e2,    0x37e1,    0x4879
0x52f6,    0x4096,    0x3ba5,    0x6409,    0x4e41,    0x2d12,    0x39c3,    0x37d3,    0x488f
0x5167,    0x4096,    0x3bae,    0x6428,    0x4fd3,    0x2e05,    0x3904,    0x37df,    0x488e
0x513d,    0x4097,    0x3bb1,    0x643c,    0x4f93,    0x2ee3,    0x3a13,    0x37e8,    0x4895
0x512e,    0x4096,    0x3bb9,    0x6421,    0x4f24,    0x2dc3,    0x3a12,    0x37df,    0x489e
0x5145,    0x40ac,    0x3bc6,    0x6441,    0x4fbc,    0x2dff,    0x3a74,    0x37ef,    0x48b3
0x5145,    0x400e,    0x3bbf,    0x642d,    0x4f21,    0x2d2f,    0x3a99,    0x37e1,    0x48b4
0x5151,     0xac4,    0x3bda,    0x645c,    0x4f0b,    0x2efa,    0x3a91,    0x37fa,    0x48d4
0x5160,     0x95d,    0x3bdc,    0x6441,    0x4fd7,    0x2ed6,    0x3a5c,    0x37e3,    0x48bc
0x513f,     0x97e,    0x3bd2,    0x6441,    0x4f4e,    0x2dba,    0x3b50,    0x37e9,    0x48b4
0x5148,     0x996,    0x3bc4,    0x645d,    0x4f58,    0x2dc4,    0x3b38,    0x37ef,    0x48cc
0x513a,     0x9a6,    0x3bd6,    0x6440,    0x4f35,    0x2dc6,    0x3b4d,    0x37ec,    0x48c2
0x5138,    0x3fdc,    0x3bda,    0x6452,    0x4f7c,    0x2db8,    0x3b26,    0x37ed,    0x48cd
0x514d,    0x3fc3,    0x3bd7,    0x6447,    0x4f3d,    0x2db9,    0x3bf2,    0x37dd,    0x48e1
0x5159,    0x2102,    0x3bdd,    0x6442,    0x4f41,    0x2dc1,    0x3a64,    0x37f2,    0x48d6
0x5134,    0x40ea,    0x3bdc,    0x6458,    0x4f24,    0x2dbe,    0x3bff,    0x37e9,    0x48d9
0x5122,    0x3f0b,    0x3bd3,    0x643c,    0x4f52,    0x2dbe,    0x3aae,    0x37e4,    0x48c4
0x5135,    0x40d4,    0x3bd4,    0x6447,    0x4f85,    0x2dc8,    0x3be4,    0x37ed,    0x48cf
0x514c,    0x3fc9,    0x3bd2,    0x643d,    0x4f33,    0x2dcd,    0x3b05,    0x37dd,    0x48d2
0x513f,    0x3f2d,    0x3bd9,    0x6449,    0x4f23,    0x2dd0,    0x3b1f,    0x37f1,    0x48cb
0x5156,     0x949,    0x3beb,    0x6458,    0x4f4c,    0x2dd8,    0x3b34,    0x37ec,    0x48df
0x514b,     0x952,    0x3bdf,    0x6439,    0x4ffe,    0x2de3,    0x3b28,    0x37e8,    0x48db
0x513e,     0x94e,    0x3bdc,    0x646d,    0x4e12,    0x2de0,    0x3b20,    0x37f6,    0x48f0
0x5141,     0x933,    0x3be4,    0x6441,    0x4f13,    0x2de6,    0x3b21,    0x37f8,    0x48e5
0x5152,     0x962,    0x3bf8,    0x6452,    0x4f20,    0x2de0,    0x3b12,    0x37f6,    0x48f3
0x516b,    0x3ad8,    0x3be9,    0x6458,    0x4f5e,    0x2dec,    0x3bec,    0x37f3,    0x48e6
0x5167,     0x8ef,    0x3b01,    0x646a,    0x4f6c,    0x2dee,    0x3a14,    0x3706,    0x48f5
0x5145,    0x3ff8,    0x3cf8,    0x6458,    0x4f37,    0x2de7,    0x3b0c,    0x38ee,    0x48e2
0x513b,    0x3fc3,    0x3bf6,    0x6457,    0x4f1a,    0x2deb,    0x3bfe,    0x37f7,    0x48e7
0x5168,     0x9cb,    0x3be7,    0x6434,    0x4f08,    0x2deb,    0x3af4,    0x37ea,    0x48e3
0x515c,     0x944,    0x3b00,    0x6457,    0x4f0f,    0x2de4,    0x3a14,    0x37ea,    0x48f2
0x5146,    0x26b7,    0x3cf2,    0x6435,    0x4fd1,    0x2dec,    0x3b06,    0x37e6,    0x48e4
0x5153,    0x3f09,    0x3b03,    0x6465,    0x4e0e,    0x2de5,    0x3bc3,    0x37ec,    0x48f2
0x5150,    0x40f6,    0x3cfd,    0x644b,    0x4f09,    0x2ded,    0x3aa0,    0x37f4,    0x48f5
0x515f,     0x904,    0x3b01,    0x6461,    0x4ff1,    0x2df3,    0x3ac1,    0x37f0,    0x48f4
0x516f,     0xa3f,    0x3c02,    0x646d,    0x4e45,    0x2de8,    0x3a45,    0x37f5,    0x4800
0x517a,    0x4015,    0x3cff,    0x646e,    0x4f69,    0x2dff,    0x3cbe,    0x37f9,    0x490c
0x5173,     0xa29,    0x3b01,    0x6449,    0x4f21,    0x2d00,    0x3aa6,    0x37ec,    0x4914
0x516a,    0x40b8,    0x3cfa,    0x6459,    0x4f0a,    0x2efe,     0x9d0,    0x37fb,    0x4903
0x5159,    0x1535,    0x3b06,    0x646d,    0x4fe9,    0x2d0c,     0x98e,    0x3706,    0x491d
0x515d,     0xac9,    0x3c02,    0x6449,    0x4e1d,    0x2eec,    0x3826,    0x38e4,    0x49fb
0x5164,    0x40d9,    0x3cfc,    0x6452,    0x4f47,    0x2de5,    0x3a16,    0x37e5,    0x4807
0x516d,    0x40ef,    0x3bc4,    0x644b,    0x4fdd,    0x2df2,     0xa86,    0x37f5,    0x4903
0x515f,    0x40ed,    0x3b9c,    0x6443,    0x4ead,    0x2de8,    0x3a8f,    0x37e9,    0x491e
0x516e,    0x40ff,     0xb08,    0x6441,    0x4f61,    0x2df3,    0x3ab0,    0x37ec,    0x4911
0x5172,    0x4003,     0xbff,    0x6453,    0x4fd5,    0x2ded,    0x3aad,    0x37f1,    0x4913
0x5176,    0x4103,    0x3b02,    0x6455,    0x4e16,    0x2d19,    0x3a51,    0x37ef,    0x4942
0x517a,    0x41ec,    0x3c10,    0x646d,    0x4fd6,    0x2ef7,     0x995,    0x37ef,    0x4936
0x5185,    0x4061,    0x3c0a,    0x6465,    0x4ef6,    0x2de4,    0x3a02,    0x37fe,    0x4933
0x5187,     0x950,    0x3c0d,    0x645b,    0x4e0a,    0x2ded,    0x3bf4,    0x37f8,    0x4928
0x5184,    0x4031,    0x3c06,    0x6448,    0x4f0a,    0x2dee,    0x3af8,    0x37fe,    0x4933
0x517d,    0x4012,    0x3c09,    0x643b,    0x4f0d,    0x2dfe,    0x3a00,    0x3700,    0x4939
0x518a,    0x402f,    0x3c1b,    0x6443,    0x4f1e,    0x2d02,    0x3b01,    0x3804,    0x493b
0x5185,    0x4040,    0x3c06,    0x6434,    0x4f15,    0x2e04,    0x3b10,    0x3802,    0x493b
0x5193,    0x40a9,    0x3c17,    0x644a,    0x4fec,    0x2efd,    0x3b2c,    0x3806,    0x4949
0x5179,     0x9cd,    0x3c1d,    0x644c,    0x4edc,    0x2dfb,    0x3b03,    0x38ff,    0x493c
0x5197,     0x99e,    0x3c16,    0x6447,    0x4e11,    0x2dfa,    0x3bfa,    0x37ff,    0x4945
0x518a,    0x1618,    0x3c19,    0x6440,    0x4f40,    0x2d05,    0x3aff,    0x3700,    0x4937
0x518c,    0x40dd,    0x3c15,    0x6433,    0x4f4d,    0x2e0b,    0x3a11,    0x3803,    0x4932
0x5199,     0x967,    0x3c17,    0x643b,    0x4f0f,    0x2e11,    0x3b00,    0x3802,    0x4935
0x519b,    0x40a1,    0x3c15,    0x6422,    0x4ff9,    0x2efd,    0x3b90,    0x38fb,    0x4924
0x5187,    0x40a1,    0x3c1e,    0x6436,    0x4eea,    0x2d10,    0x3bf8,    0x370e,    0x4946
0x51af,    0x40b8,    0x3c26,    0x643a,    0x4e09,    0x2e25,    0x3a1b,    0x381a,    0x4941
0x51af,    0x40d9,    0x3c20,    0x6444,    0x4f43,    0x2e1f,    0x3b09,    0x3811,    0x493d
0x51bf,    0x4027,    0x3c45,    0x6450,    0x4f39,    0x2e29,    0x3b06,    0x381a,    0x4947
0x51c7,    0x4129,    0x3c48,    0x6446,    0x4f3c,    0x2e36,    0x3bf6,    0x3816,    0x4947
0x51bc,    0x4142,    0x3c39,    0x642e,    0x4f4f,    0x2e37,    0x3af4,    0x381b,    0x4954
0x51bc,    0x4159,    0x3c35,    0x6435,    0x4f4c,    0x2e28,    0x3ae9,    0x381c,    0x4952
0x51c1,    0x4157,    0x3c38,    0x642d,    0x4f48,    0x2e28,    0x3af0,    0x3819,    0x494d
0x51c8,    0x412a,    0x3c27,    0x6421,    0x4f20,    0x2e29,    0x3a4e,    0x3819,    0x4953
0x51c4,    0x4148,    0x3c39,    0x6421,    0x4f43,    0x2e2c,    0x3bec,    0x3813,    0x4937
0x51ce,    0x4195,    0x3c3a,    0x642e,    0x4f21,    0x2e2e,    0x3a9c,    0x3816,    0x4941
0x51d2,     0xa6e,    0x3c41,    0x6427,    0x4f11,    0x2e2a,    0x3a1e,    0x381b,    0x4931
0x51d0,    0x4171,    0x3c31,    0x640f,    0x4f40,    0x2e31,     0xa45,    0x3819,    0x4922
0x51ba,    0x4162,    0x3c40,    0x6428,    0x4fcf,    0x2e3a,     0xaf4,    0x381c,    0x4930
0x51cd,    0x4192,    0x3c3b,    0x640c,    0x4e05,    0x2e3f,    0x1c36,    0x381f,    0x4925
0x51ce,    0x4188,    0x3c3f,    0x642a,    0x4f16,    0x2e3a,    0x3a3e,    0x3826,    0x4945
0x51d9,    0x41a3,    0x3c4f,    0x641e,    0x4fff,    0x2e36,     0xa9a,    0x3822,    0x4941
0x51d0,    0x4193,    0x3c4f,    0x6415,    0x4e03,    0x2e32,    0x3a69,    0x382b,    0x493e
0x51e2,    0x41a9,    0x3c59,    0x64e3,    0x4f0e,    0x2e4f,    0x3ad1,    0x382c,    0x491f
0x51e8,    0x41ba,    0x3c68,    0x63f7,    0x4f2e,    0x2e54,    0x3ada,    0x3834,    0x490c
0x51e9,    0x41ae,    0x3c68,    0x63e7,    0x4f13,    0x2e5f,    0x3acf,    0x3832,    0x4914
0x51ee,    0x41af,    0x3c76,    0x63ea,    0x4f3f,    0x2e5a,    0x3ad7,    0x3840,    0x490e
0x51e0,    0x41c2,    0x3c75,    0x63ce,    0x4f0e,    0x2e61,    0x3ad7,    0x382a,    0x4908
0x51d6,    0x41bd,    0x3c6e,    0x63f6,    0x4f25,    0x2e5f,    0x3af4,    0x3837,    0x490b
0x51f3,    0x41d2,    0x3c72,    0x63d5,    0x4f52,    0x2e56,    0x3ae4,    0x3828,    0x4918
0x51f2,    0x41c9,    0x3c74,    0x63c9,    0x4f2b,    0x2e6d,    0x3ae5,    0x382b,    0x490c
0x51eb,    0x41c3,    0x3c64,    0x63a8,    0x4fe1,    0x2e51,    0x3ad1,    0x3821,    0x4906
0x51eb,    0x41bd,    0x3c63,    0x63c5,    0x4eef,    0x2e6f,    0x3add,    0x382f,    0x49df
0x51f4,    0x41c7,    0x3c7f,    0x63ad,    0x4e05,    0x2e65,    0x3ae2,    0x3839,    0x48fe
0x51ee,    0x41d4,    0x3c71,    0x639b,    0x4ff6,    0x2e5a,    0x3adf,    0x382c,    0x48fa
0x51df,    0x41c8,    0x3c71,    0x63a2,    0x4e02,    0x2e5f,    0x3adb,    0x3842,    0x4804
0x51e6,    0x41d8,    0x3c7e,    0x639c,    0x4f00,    0x2e63,    0x3ad8,    0x3824,    0x49ee
0x51db,    0x41b8,    0x3c79,    0x636f,    0x4fef,    0x2e69,    0x3acb,    0x382d,    0x49db
0x51d8,    0x41c7,    0x3c84,    0x6381,    0x4e0a,    0x2e77,    0x3ae5,    0x3846,    0x48d7
0x51e1,    0x41db,    0x3c88,    0x6372,    0x4ff8,    0x2e6d,    0x3ac1,    0x383f,    0x48c4
0x51ec,    0x41b8,    0x3c8b,    0x6383,    0x4e0b,    0x2e7d,    0x3aaf,    0x3833,    0x48ce
0x51f9,    0x41c2,    0x3c85,    0x636b,    0x4ffc,    0x2e69,    0x3a17,    0x3842,    0x48c4
0x51f6,    0x41c5,    0x3c92,    0x6365,    0x4ee9,    0x2e6d,    0x3406,    0x3840,    0x48b3
0x51f6,    0x41c5,    0x3c8b,    0x636f,    0x4eee,    0x2e7c,     0xae6,    0x3842,    0x48c3
0x5103,    0x41df,    0x3c9a,    0x636a,    0x4ef9,    0x2e7f,     0x9e4,    0x3848,    0x48b1
0x52e7,    0x41e5,    0x3ca4,    0x6370,    0x4ef5,    0x2e83,     0x9f9,    0x3855,    0x48d5
0x51f3,    0x41dc,    0x3ca1,    0x636d,    0x4ef4,    0x2e75,     0x910,    0x384d,    0x48ca
0x51fb,    0x41e6,    0x3c9e,    0x6375,    0x4ef5,    0x2e85,     0xaa4,    0x3856,    0x48d7
0x51f1,    0x41df,    0x3c92,    0x6362,    0x4e03,    0x2e8f,    0x3aed,    0x3845,    0x48c4
0x51ee,    0x41dc,    0x3ca5,    0x6359,    0x4fcb,    0x2e82,    0x3aec,    0x3856,    0x48c1
0x51fb,    0x41f5,    0x3c9a,    0x634d,    0x4ef6,    0x2e87,    0x3af8,    0x385a,    0x48c3
0x510a,    0x4100,    0x3c99,    0x633f,    0x4ed8,    0x2e96,    0x3afe,    0x385d,    0x48c1
0x5202,    0x42f0,    0x3ca5,    0x633d,    0x4ee5,    0x2e99,    0x3a03,    0x3850,    0x48b7
0x5205,    0x41f0,    0x3c83,    0x6355,    0x4ee0,    0x2e99,    0x3b08,    0x384e,    0x48c9
0x52f9,    0x41f5,    0x3c94,    0x6359,    0x4ee6,    0x2e9b,    0x3b10,    0x3857,    0x48c4
0x51ee,    0x4106,    0x3c69,    0x633d,    0x4ed2,    0x2ea4,    0x3b07,    0x385c,    0x48a7
0x5105,    0x4200,    0x3ceb,    0x6343,    0x4ef6,    0x2e9d,    0x3b0e,    0x3859,    0x48a5
0x5208,    0x420c,     0xcb5,    0x632b,    0x4ed6,    0x2ea4,    0x3bfc,    0x385c,    0x4895
0x52ff,    0x420b,     0xadc,    0x6320,    0x4ee1,    0x2ea2,    0x3afa,    0x385e,    0x4873
0x5104,    0x4212,    0x3b3d,    0x6308,    0x4ed6,    0x2eac,    0x3aff,    0x385a,    0x486c
0x52fb,    0x420b,    0x3c81,    0x6319,    0x4ee5,    0x2eae,    0x3aff,    0x3865,    0x481c
0x5108,    0x421d,    0x3cc2,    0x630b,    0x4eec,    0x2eb0,    0x3a05,    0x385d,    0x48f4
0x5202,    0x420d,    0x3ce5,    0x63f4,    0x4eda,    0x2ea7,    0x3bfb,    0x3868,     0xaba
0x5203,    0x4219,    0x3cf2,    0x62fd,    0x4ebd,    0x2ead,    0x3a09,    0x385f,     0xa83
0x5205,    0x420e,    0x3cfc,    0x62f6,    0x4eb9,    0x2ea8,    0x3b08,    0x3871,     0xa77
0x5216,    0x422c,    0x3c12,    0x62f5,    0x4ed3,    0x2ead,    0x3b0e,    0x3870,     0xa75
0x5200,    0x4221,    0x3d09,    0x62ed,    0x4ed1,    0x2ea6,    0x3b06,    0x3861,     0xaf0
0x5204,    0x421d,    0x3deb,    0x62e2,    0x4ecd,    0x2ea9,    0x3b09,    0x3865,    0x4771
0x52ff,    0x421d,    0x3ce7,    0x62f0,    0x4ef6,    0x2e9f,    0x3b0e,    0x386d,    0x489c
0x510e,    0x4224,    0x3ce8,    0x6220,    0x4eed,    0x2eb2,    0x3b12,    0x3873,    0x486c
0x52ff,    0x423e,    0x3ce8,    0x63fd,    0x4ee6,    0x2ea9,    0x3b12,    0x3874,    0x4861
0x510b,    0x4204,    0x3ce2,    0x62e2,    0x4ed7,    0x2eab,    0x3b07,    0x386d,    0x4863
0x52fb,    0x4223,    0x3cd4,    0x621c,    0x4ee9,    0x2eac,    0x3b11,    0x387e,    0x4874
0x5116,    0x4217,    0x3cde,    0x63f8,    0x4ed9,    0x2ec9,    0x3b1b,    0x3861,    0x4863
0x5207,    0x421b,    0x3ced,    0x6201,    0x4ede,    0x2ecd,    0x3b16,    0x3880,    0x4884
0x5209,    0x4226,    0x3cfb,    0x63f7,    0x4ed3,    0x2eda,    0x3b11,    0x3877,    0x488d
0x5212,    0x4219,    0x3cfa,    0x6200,    0x4ec8,    0x2ee4,    0x3be7,    0x3886,    0x4897
0x5223,    0x4245,    0x3c04,    0x6307,    0x4ede,    0x2ef0,    0x3a12,    0x3890,    0x4889
0x5226,    0x4261,    0x3d1d,    0x63f8,    0x4e07,    0x2edd,    0x3b4f,    0x3898,    0x485e
0x5215,    0x4263,    0x3d25,    0x62f7,    0x4fee,    0x2ee2,    0x3b4e,    0x3898,    0x486e
0x5219,    0x424c,    0x3d22,    0x6206,    0x4e0b,    0x2ed7,    0x3b5c,    0x389e,    0x4873
0x5228,    0x4267,    0x3d2a,    0x63fe,    0x4ff4,    0x2ede,    0x3b51,    0x38aa,    0x486c
0x5231,    0x4270,    0x3d4b,    0x6213,    0x4e06,    0x2ee0,    0x3b60,    0x38b2,    0x4872
0x5237,    0x428b,    0x3d2f,    0x63c0,    0x4fe6,    0x2ede,    0x3b4c,    0x3889,    0x484d
0x5203,    0x425b,    0x3d3f,    0x62f8,    0x4efb,    0x2edb,    0x3b5c,    0x38a6,    0x485a
0x5227,    0x427a,    0x3d2d,    0x62ed,    0x4e04,    0x2ee2,    0x3b64,    0x38ad,    0x486c
0x521a,    0x427c,    0x3d3a,    0x62e7,    0x4ff4,    0x2ee9,    0x3b58,    0x38b2,    0x4854
0x5236,    0x4276,    0x3d41,    0x62f2,    0x4e00,    0x2ef9,    0x3b6b,    0x38aa,    0x4858
0x52ed,    0x4260,    0x3d3c,    0x62bf,    0x4fc5,    0x2ed7,    0x3b3c,    0x389d,    0x4840
0x510c,    0x4273,    0x3d3d,    0x62e1,    0x4e02,    0x2eef,    0x3b5a,    0x38a9,    0x485a
0x5227,    0x4284,    0x3d43,    0x62d5,    0x4ff6,    0x2ef4,    0x3b77,    0x38b4,    0x4853
0x52f8,    0x4282,    0x3d54,    0x62f8,    0x4ee0,    0x2efa,    0x3b73,    0x38b2,    0x4842
0x5115,    0x4273,    0x3d4c,    0x62c6,    0x4ee9,    0x2eea,    0x3b5c,    0x38ad,    0x484f
0x520b,    0x428d,    0x3d63,    0x62f5,    0x4edf,    0x2ef2,    0x3b66,    0x38b7,    0x4852
0x5216,    0x4284,    0x3d61,    0x62ce,    0x4ef8,    0x2ef5,    0x3b6a,    0x38a7,    0x4838
0x5224,    0x42a3,    0x3d65,    0x62d8,    0x4e07,    0x2efa,    0x3b67,    0x38ae,    0x4831
0x521d,    0x425e,    0x3d6d,    0x62dc,    0x4f16,    0x2ee1,    0x3b56,    0x38b7,    0x4833
0x521b,    0x425c,    0x3d69,    0x62d6,    0x4f1a,    0x2eed,    0x3b5b,    0x38b8,    0x4847
0x5214,    0x4258,    0x3d64,    0x62d6,    0x4f03,    0x2edc,    0x3b57,    0x38b6,    0x4843
0x5213,    0x4257,    0x3d6e,    0x62e2,    0x4f0d,    0x2ee2,    0x3b60,    0x38b4,    0x483c
0x5203,    0x425a,    0x3d6f,    0x62c9,    0x4f02,    0x2edf,    0x3b6e,    0x38ba,    0x4834
0x5206,    0x424f,    0x3d72,    0x62d2,    0x4f1f,    0x2edd,    0x3b74,    0x38c2,    0x4838
0x5214,    0x427f,    0x3d69,    0x62bd,    0x4feb,    0x2ed3,    0x3b61,    0x38c2,    0x4838
0x5218,    0x428c,    0x3d6d,    0x62c2,    0x4ef3,    0x2ee0,    0x3b5e,    0x38c0,    0x4822
0x520b,    0x4285,    0x3d74,    0x62ce,    0x4efa,    0x2ee1,    0x3b67,    0x38cb,    0x4826
0x5215,    0x4293,    0x3d75,    0x62e2,    0x4efb,    0x2eeb,    0x3b70,    0x38c5,    0x481c
0x5214,    0x428e,    0x3d83,    0x62c0,    0x4e00,    0x2ee5,    0x3b64,    0x38c0,    0x4832
0x5213,    0x4280,    0x3d88,    0x62eb,    0x4f18,    0x2ef1,    0x3b6d,    0x38c0,    0x4827
0x5214,    0x429c,    0x3d80,    0x62cf,    0x4f1a,    0x2ef2,    0x3b6c,    0x38c6,    0x4828
0x520e,    0x42a9,    0x3d86,    0x62d8,    0x4f21,    0x2ef5,    0x3b6e,    0x38ca,    0x4825
0x5220,    0x429d,    0x3d8b,    0x62dd,    0x4f15,    0x2efa,    0x3b86,    0x38cf,    0x4826
0x5200,    0x42a2,    0x3d96,    0x62d8,    0x4fe0,    0x2eec,    0x3b6a,    0x38cf,    0x482d
0x5200,    0x42a4,    0x3d85,    0x62d8,    0x4ef0,    0x2ef1,    0x3b74,    0x38d4,    0x480a
0x5206,    0x42a3,    0x3d91,    0x62da,    0x4ef5,    0x2eec,    0x3b7d,    0x38d7,    0x483b
0x5214,    0x42c8,    0x3da5,    0x62df,    0x4e0a,    0x2ef4,    0x3b7e,    0x38db,    0x480f
