2021-11-09 09:56:53 EST,181022,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x3d2,    0x9401,    0x9401, ",,,,,
2021-11-09 09:56:55 EST,181023,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,      0xd5,    0x9401,    0x9401, ",,,,,
2021-11-09 09:56:57 EST,181024,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x628,    0x9401,    0x9401, ",,,,,
2021-11-09 09:56:58 EST,181025,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:00 EST,181026,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x301,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:01 EST,181027,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:03 EST,181028,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:05 EST,181029,"   0x9401,    0x9463,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:07 EST,181030,"   0x9401,      0x43,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:09 EST,181031,"   0x9401,     0x139,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:10 EST,181032,"   0x9401,     0x101,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:12 EST,181033,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:13 EST,181034,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9407,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:15 EST,181035,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x4d7,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:16 EST,181036,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x459,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:18 EST,181037,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0x401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:19 EST,181038,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:22 EST,181039,"   0x94b3,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:24 EST,181040,"   0x250c,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:26 EST,181041,"   0x1abc,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:27 EST,181042,"   0x1a31,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:29 EST,181043,"   0x1f01,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:30 EST,181044,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x94b0,    0x9401, ",,,,,
2021-11-09 09:57:32 EST,181045,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x1495,    0x9401, ",,,,,
2021-11-09 09:57:33 EST,181046,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x137f,    0x9401, ",,,,,
2021-11-09 09:57:35 EST,181047,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x1301,    0x9401, ",,,,,
2021-11-09 09:57:36 EST,181048,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:38 EST,181049,"   0x9401,    0x9401,    0x9401,    0x9415,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:41 EST,181050,"   0x9401,    0x9401,    0x9401,    0x1759,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:43 EST,181051,"   0x9401,    0x9401,    0x9401,    0x1301,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:44 EST,181052,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9421, ",,,,,
2021-11-09 09:57:46 EST,181053,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0xef3, ",,,,,
2021-11-09 09:57:47 EST,181054,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0xc4c, ",,,,,
2021-11-09 09:57:49 EST,181055,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0xcae, ",,,,,
2021-11-09 09:57:50 EST,181056,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,     0xc01, ",,,,,
2021-11-09 09:57:52 EST,181057,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:54 EST,181058,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:55 EST,181059,"   0x9401,    0x9401,    0x94b9,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:57 EST,181060,"   0x9401,    0x9401,    0x392a,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:57:59 EST,181061,"   0x9401,    0x9401,    0x2a01,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:03 EST,181062,"   0x9401,    0x9401,    0x9401,    0x9401,    0x94f4,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:05 EST,181063,"   0x9401,    0x9401,    0x9401,    0x9401,    0x939d,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:07 EST,181064,"   0x9401,    0x9401,    0x9401,    0x9401,    0x105c,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:09 EST,181065,"   0x9401,    0x9401,    0x9401,    0x9401,    0x101a,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:10 EST,181066,"   0x9401,    0x9401,    0x9401,    0x9401,    0x1001,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:12 EST,181067,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:13 EST,181068,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:15 EST,181069,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:16 EST,181070,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:18 EST,181071,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:20 EST,181072,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:22 EST,181073,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:24 EST,181074,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:26 EST,181075,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:27 EST,181076,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:29 EST,181077,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:30 EST,181078,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:32 EST,181079,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:34 EST,181080,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:35 EST,181081,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:37 EST,181082,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:39 EST,181083,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:41 EST,181084,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:43 EST,181085,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:49 EST,181086,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:51 EST,181087,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:52 EST,181088,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:54 EST,181089,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:56 EST,181090,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:58 EST,181091,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:58:59 EST,181092,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:01 EST,181093,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:02 EST,181094,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:04 EST,181095,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:12 EST,181096,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:14 EST,181097,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:15 EST,181098,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:17 EST,181099,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:19 EST,181100,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:21 EST,181101,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:22 EST,181102,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:24 EST,181103,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:25 EST,181104,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:29 EST,181105,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:30 EST,181106,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:32 EST,181107,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:34 EST,181108,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:36 EST,181109,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:38 EST,181110,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:39 EST,181111,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:41 EST,181112,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:42 EST,181113,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:44 EST,181114,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:46 EST,181115,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:47 EST,181116,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:49 EST,181117,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:50 EST,181118,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:52 EST,181119,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:54 EST,181120,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:56 EST,181121,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:57 EST,181122,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 09:59:59 EST,181123,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:01 EST,181124,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:03 EST,181125,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:05 EST,181126,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:07 EST,181127,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:09 EST,181128,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:10 EST,181129,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:12 EST,181130,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:14 EST,181131,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:15 EST,181132,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:17 EST,181133,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:18 EST,181134,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:20 EST,181135,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:21 EST,181136,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:23 EST,181137,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:25 EST,181138,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:26 EST,181139,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:28 EST,181140,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:29 EST,181141,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:31 EST,181142,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:32 EST,181143,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:34 EST,181144,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:36 EST,181145,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:37 EST,181146,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:39 EST,181147,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:41 EST,181148,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:42 EST,181149,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:44 EST,181150,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:45 EST,181151,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:47 EST,181152,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:49 EST,181153,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:50 EST,181154,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:52 EST,181155,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:53 EST,181156,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:55 EST,181157,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:57 EST,181158,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:00:59 EST,181159,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:01 EST,181160,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:02 EST,181161,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:04 EST,181162,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:06 EST,181163,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:08 EST,181164,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:09 EST,181165,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:11 EST,181166,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:13 EST,181167,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:15 EST,181168,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:16 EST,181169,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:18 EST,181170,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:20 EST,181171,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:21 EST,181172,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:23 EST,181173,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:25 EST,181174,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
2021-11-09 10:01:26 EST,181175,"   0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401,    0x9401, ",,,,,
